,HEADCOUNT,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188
64,,Senior managers,11892.05539,12002.34501,12120.01744,12191.25486,12232.48208,12290.67453,12317.70171,11918.54699,11719.34984,11674.17608,11400.17887,11199.4949,11107.05125,11000.71747,10985.96734,10888.56712,10816.23517,10787.799,10739.2572,10486.22237,10437.98002,10400.29062,10226.02674,10125.59185,10123.65416,10048.56533,10027.18544,10000.88527,9936.53931,9901.99333,9921.40088,9830.7069,9821.77664,9815.58364,9841.0805,9838.13231,9810.50894,9737.27169,9703.73122,9687.79941,9726.73012,9700.78387,9709.60228,8185.62804,8144.35688,8193.06129,8224.07927,8236.74309,8279.12654,8295.35836,8344.57056,8430.84268,8490.48888,8523.20967,8542.20147,8592.01719,8611.29328,8648.50985,8676.17851,8719.31928,8792.4879,8839.78352,8876.08133,8904.32177,8941.14794,8982.59649,9015.19034,9052.74787,9045.62671,9092.72513,9090.87391,9171.64444,9258.83771,9276.27619,9342.83136,9364.23866,9469.53726,9472.85083,9511.29636,9475.66177,9489.02723,9507.13994,9496.69881,9594.08306,9605.83472,9784.8001,9822.13207,9865.90058,9929.55262,9925.2194,9974.15912,10011.4398,10103.5747,10149.24381,10115.67712,10255.21132,10281.56858,10278.65796,10279.41952,10291.78598,10249.04927,10254.45169,10232.57967,10136.01241,10203.59339,10194.64649,10243.12637,10280.42201,10365.01043,10475.34197,10493.15895,10556.25367,10644.76155,10777.80513,10815.72379,10773.61013,10780.52093,10824.86205,10848.0256,10821.92741,10898.31374,10855.28425,10907.07681,10980.74367,11021.58133,10998.06459,11154.97044,11154.50119,11181.23854,11139.89657,11191.69802,11222.71022,11289.82488,11315.01587,11459.33795,11499.5406,11595.75077,11694.38433,11806.06007,11717.44906,11801.31658,11881.97237,11885.82501,11972.19156,12046.16489,12150.54683,12251.70614,12290.65423,12433.61846,12452.01472,12454.48193,12436.46611,12481.01494,12484.96247,12428.56035,12456.2881,12617.60182,12697.77954,12784.39424,12839.6466,12991.38377,13062.01029,13152.47769,13130.00172,13185.31849,13182.49924,13256.64547,13303.38279,13373.79635,13455.70166,13485.71502,13516.62908,13543.1852,13577.24188,13584.79926,13406.49547,13371.41436,13267.02258,13305.23666,13323.38862,13397.24914,13455.65666,13472.31952,16.662859999998545,0.0012383535356942249,-13.395500000000538,-0.0009933103272710667
65,,Managers,25687.11504,25878.37682,25935.15461,26069.14113,26064.66344,26062.73259,26047.56579,25626.14285,25522.04417,25419.29104,25126.38933,24496.44264,24111.67206,23620.7042,23617.66795,23461.75107,23253.17492,23049.21954,22890.50797,22494.90562,22421.17964,22304.95725,22339.34852,22274.71131,22211.25775,22178.95675,22114.49914,22043.93361,22090.57075,21880.05214,21732.57025,21477.93954,21292.54675,21279.98621,21250.99815,21304.09758,21332.5478,21337.51767,21396.06188,21324.03269,21382.72502,21392.66199,21331.39196,17865.39643,17871.27682,17924.53445,18014.44614,18035.23851,18235.69305,18211.92044,18353.93757,18467.98449,18534.58851,18597.75367,18729.62656,18666.0578,18598.27269,18722.58093,18770.8178,18876.05501,19052.99157,19321.68081,19462.12624,19568.32218,19669.22189,19771.49037,19873.02392,19973.07766,19865.99836,19990.25166,20053.15331,20156.74233,20289.81451,20383.56045,20579.1009,20652.71182,20738.604,20529.12498,20591.71919,20485.21561,20577.96708,20708.86209,20690.50223,20722.79663,20986.27077,20945.57902,20857.71875,20858.00881,21002.08746,21082.27522,21138.56187,21236.05328,21367.13118,21335.9227,21482.97522,21517.82833,21673.19958,21854.62971,22009.22966,22066.92721,22199.93576,22268.11124,22355.10354,22524.50395,22489.15159,22605.68105,22774.67323,22890.8234,23099.73583,23320.86911,23381.74599,23407.04929,23691.59185,23681.4938,23740.36063,23686.39191,23666.92211,23732.19866,23694.68297,23907.51794,24032.63754,23173.68322,22642.08269,22137.38055,22031.55552,21951.3063,21992.13403,21998.1337,21801.10133,21760.39908,21556.83658,21530.25988,21573.50475,21585.40828,21577.70304,21641.82296,21820.25812,21836.82458,21911.73995,21924.3131,22001.94588,22024.58359,22146.59228,22191.20262,22305.61141,22466.06918,22740.22884,22712.05514,22877.28691,23043.78392,23129.45276,23150.13594,23313.54536,23468.77355,23675.28699,23762.14304,23781.88888,23966.14886,23829.82581,23835.00631,24083.14716,24318.77455,24410.9034,24601.56345,24705.07324,24868.14353,25417.46861,25571.84108,25703.4504,25952.06276,26095.33973,26157.97959,26306.56446,26260.65634,26277.30822,26537.29643,26150.4994,26195.97073,26289.62541,26340.4739,26494.19701,26640.425,26751.18577,110.76077000000078,0.004157620233160724,655.8460400000004,0.02513268831852071
66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,Other staff or those with unknown classification,4165.94153,4041.38966,3870.66065,3761.00227,3804.04747,3788.95349,3827.94867,3702.11007,3550.62451,3487.60019,3373.6248,3309.64106,3617.10532,3523.55104,3420.21566,3336.86457,3438.31389,3492.32987,3499.99251,3370.14214,3311.07922,3297.25118,3259.27171,3298.97783,3683.3159,3559.36586,3400.57426,3292.34399,3300.87854,3318.86871,3319.07447,3257.28527,3181.03147,3101.23088,3136.41404,3118.95558,3522.32393,3385.90676,3366.72194,3320.11467,3381.37137,3390.5226,3366.03126,3347.55004,3238.62653,3188.29891,3117.20817,3035.64183,3495.44795,3378.45612,3319.46483,3276.40125,3318.55538,3313.53756,3383.13384,3392.72875,3333.65238,3583.73881,3572.13454,3373.11574,3886.74711,3800.9661,3641.24142,3516.41547,3539.37214,3572.61142,3532.51889,3537.17043,3482.40214,3520.70743,3517.08743,3483.43855,3969.84976,3920.54486,4026.27837,3951.65785,4042.8703,4021.52515,4018.41656,4024.30509,4002.7199,3955.59239,3950.1444,3965.06536,4335.73391,4393.50068,4409.98604,4149.25157,4386.23702,4680.33849,4353.50828,4251.71805,4239.45831,4144.22538,4124.94558,4161.80283,4478.05294,4477.43563,4405.32209,4347.55746,4538.49224,4505.5671,4551.02677,4637.02001,4593.8654,4452.97041,4525.88979,4481.42062,4752.43706,4721.85685,4691.4304,4539.7519,4552.8777,4521.9058,4372.64977,3808.20992,3375.49481,3097.66086,2954.38321,2568.84906,2610.6926,2375.91445,2286.19448,2214.94421,2200.33757,2278.71914,2057.86438,2098.93371,2026.0345,2030.23073,1848.22493,1862.11954,1837.84786,682.11937,738.32318,787.74963,790.2338,853.45462,932.53927,924.787,883.2317,856.84493,760.29663,741.32955,740.25951,645.27391,649.36606,498.7138,452.7538,455.52712,450.39523,448.51523,464.08712,480.67711,457.45711,507.76377,613.77798,595.51972,619.17709,518.75815,492.16482,527.78295,532.92295,480.36436,512.5477,534.91756,551.82103,559.61195,602.49072,573.37248,592.65691,537.30447,527.25141,519.22603,472.5575,463.1656,427.99413,394.54526,379.63443,383.61442,419.49775,356.07774,344.39177,-11.685969999999998,-0.03281859180526139,-248.26514000000003,-0.4189019579641787
68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,"Source: NHS Hospital & Community Health Service (HCHS) monthly workforce statistics, NHS England",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Copyright © 2025 NHS England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Headcount totals are unlikely to equal the sum of components due to some staff working in more than one role. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,"Full Time Equivalent (FTE) refers to the proportion of full time contracted hours that the post holder is contracted to work. 1 would indicate they work a full set of hours, 0.5 that they worked half time.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,These data relate to the HCHS workforce directly employed in NHS Trusts and other core organisations who are paid.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77, ' - ' denotes zero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78, ' 0 ' denotes more than zero and less than 0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79, ' . ' denotes not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Data quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,NHS England seeks to minimise inaccuracies and the effect of missing and invalid data but responsibility for data accuracy lies with the organisations providing the data. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,"Methods are continually being updated to improve data quality. Where changes impact on figures already published, this is assessed but unless it is significant at national level figures are not changed. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,"Information relating to known issues that affect the NHS workforce can be found in the Data Quality Annex which accompanies the NHS Workforce Statistics publication series, and is updated monthly.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
